Pipeline Log - Timestamp: 1757290563
Stage,ItemID,Value,Timestamp
Stage1,654,6118,605708
Stage2,654,7.93238,605708
Stage1,654,6118,605708
Stage2,654,7.93238,605708
Stage3,654,7.93238,605709 (VALID, latency=0.135371ms)
Stage1,655,7301,605711
Stage1,655,7301,605711
Stage2,655,8.39522,605711
Stage1,655,7301,605711
Stage2,655,8.39522,605711
Stage3,655,8.39522,605711 (VALID, latency=0.158166ms)
Stage1,656,4197,605714
Stage1,656,4197,605714
Stage2,656,7.64181,605714
Stage1,656,4197,605714
Stage2,656,7.64181,605714
Stage3,656,7.64181,605714 (VALID, latency=0.122724ms)
Stage1,657,478,605716
Stage1,657,478,605716
Stage2,657,5.36459,605716
Stage1,658,2478,605719
Stage1,658,2478,605719
Stage2,658,7.58375,605720
Stage1,658,2478,605719
Stage2,658,7.58375,605720
Stage3,658,7.58375,605720 (VALID, latency=0.224256ms)
Stage1,659,5661,605722
Stage1,659,5661,605722
Stage2,659,8.77011,605722
Stage1,659,5661,605722
Stage2,659,8.77011,605722
Stage3,659,8.77011,605722 (VALID, latency=0.139834ms)
Stage1,660,3560,605725
Stage1,660,3560,605725
Stage2,660,7.54546,605725
Stage1,661,1587,605727
Stage1,661,1587,605727
Stage2,661,7.28772,605727
Stage1,661,1587,605727
Stage2,661,7.28772,605727
Stage3,661,7.28772,605727 (VALID, latency=0.133137ms)
Stage1,662,7579,605729
Stage1,662,7579,605729
Stage2,662,9.32156,605729
Stage1,663,1202,605731
Stage1,663,1202,605731
Stage2,663,6.73414,605732
Stage1,664,144,605735
Stage1,664,144,605735
Stage2,664,5.7509,605735
Stage1,664,144,605735
Stage2,664,5.7509,605735
Stage3,664,5.7509,605735 (VALID, latency=0.131162ms)
Stage1,665,3419,605738
Stage1,665,3419,605738
Stage2,665,8.46682,605738
Stage1,666,1161,605741
Stage1,666,1161,605741
Stage2,666,6.50265,605741
Stage1,666,1161,605741
Stage2,666,6.50265,605741
Stage3,666,6.50265,605741 (VALID, latency=0.141189ms)
Stage1,667,918,605751
Stage1,667,918,605751
Stage2,667,7.0341,605752
Stage1,667,918,605751
Stage2,667,7.0341,605752
Stage3,667,7.0341,605752 (VALID, latency=0.297542ms)
Stage1,668,461,605755
Stage1,668,461,605755
Stage2,668,5.4686,605755
Stage1,669,942,605758
Stage1,669,942,605758
Stage2,669,6.89012,605759
Stage1,669,942,605758
Stage2,669,6.89012,605759
Stage3,669,6.89012,605759 (VALID, latency=0.270688ms)
Stage1,670,408,605763
Stage1,670,408,605763
Stage2,670,5.50123,605763
Stage1,670,408,605763
Stage2,670,5.50123,605763
Stage3,670,5.50123,605763 (VALID, latency=0.358578ms)
Stage1,671,3115,605767
Stage1,671,3115,605767
Stage2,671,7.93165,605767
Stage1,671,3115,605767
Stage2,671,7.93165,605767
Stage3,671,7.93165,605767 (VALID, latency=0.289456ms)
Stage1,672,8555,605770
Stage1,672,8555,605770
Stage2,672,8.72281,605771
Stage1,673,9796,605773
Stage1,673,9796,605773
Stage2,673,8.95283,605773
Stage1,674,7037,605775
Stage1,674,7037,605775
Stage2,674,9.52654,605775
Stage1,675,1754,605778
Stage1,675,1754,605778
Stage2,675,6.94286,605778
Stage1,676,4742,605780
Stage1,676,4742,605780
Stage2,676,8.36792,605781
Stage1,677,172,605783
Stage1,677,172,605783
Stage2,677,5.73458,605783
Stage1,678,979,605785
Stage1,678,979,605785
Stage2,678,6.73093,605786
Stage1,679,7634,605789
Stage1,679,7634,605789
Stage2,679,9.45825,605789
Stage1,680,4917,605792
Stage1,680,4917,605792
Stage2,680,8.11925,605792
Stage1,680,4917,605792
Stage2,680,8.11925,605792
Stage3,680,8.11925,605792 (VALID, latency=0.255043ms)
Stage1,681,8070,605796
Stage1,681,8070,605796
Stage2,681,8.67759,605796
Stage1,681,8070,605796
Stage2,681,8.67759,605796
Stage3,681,8.67759,605796 (VALID, latency=0.281394ms)
Stage1,682,4735,605799
Stage1,682,4735,605799
Stage2,682,8.42835,605799
Stage1,683,3464,605801
Stage1,683,3464,605801
Stage2,683,8.17554,605802
Stage1,684,1733,605804
Stage1,684,1733,605804
Stage2,684,7.06451,605804
Stage1,685,4647,605806
Stage1,685,4647,605806
Stage2,685,8.77343,605807
Stage1,685,4647,605806
Stage2,685,8.77343,605807
Stage3,685,8.77343,605807 (VALID, latency=0.247118ms)
Stage1,686,4339,605810
Stage1,686,4339,605810
Stage2,686,8.21896,605810
Stage1,687,6498,605813
Stage1,687,6498,605813
Stage2,687,9.18715,605813
Stage1,687,6498,605813
Stage2,687,9.18715,605813
Stage3,687,9.18715,605813 (VALID, latency=0.124527ms)
Stage1,688,3986,605816
Stage1,688,3986,605816
Stage2,688,8.66374,605816
Stage1,689,481,605818
Stage1,689,481,605818
Stage2,689,5.86094,605818
Stage1,690,6159,605820
Stage1,690,6159,605820
Stage2,690,8.49433,605820
Stage1,690,6159,605820
Stage2,690,8.49433,605820
Stage3,690,8.49433,605820 (VALID, latency=0.113345ms)
Stage1,691,9492,605823
Stage1,691,9492,605823
Stage2,691,9.45247,605823
Stage1,691,9492,605823
Stage2,691,9.45247,605823
Stage3,691,9.45247,605824 (VALID, latency=0.220581ms)
Stage1,692,6351,605827
Stage1,692,6351,605827
Stage2,692,9.02297,605827
Stage3,Stage1,692,6351,605827
Stage2,692,9.02297,605827
Stage3,692,9.02297,605827 (VALID, latency=0.114695ms)
Stage1,693,8867,605830
Stage1,693,8867,605830
Stage2,693,9.36438,605830
Stage1,694,454,605832
Stage1,694,454,605832
Stage2,694,5.90023,605832
Stage1,695,2609,605834
Stage1,695,2609,605834
Stage2,695,8.1149,605834
Stage1,696,3747,605837
Stage1,696,3747,605837
Stage2,696,8.24517,605837
Stage1,696,3747,605837
Stage2,696,8.24517,605837
Stage3,696,8.24517,605837 (VALID, latency=0.139247ms)
Stage1,697,154,605840
Stage1,697,154,605840
Stage2,697,5.26407,605840
Stage1,697,154,605840
Stage2,697,5.26407,605840
Stage3,697,5.26407,605840 (VALID, latency=0.159157ms)
Stage1,698,6259,605843
Stage1,698,6259,605843
Stage2,698,8.78192,605844
Stage1,699,9335,605846
Stage1,699,9335,605846
Stage2,699,9.1184,605846
Stage1,700,5032,605848
Stage1,700,5032,605848
Stage2,700,8.60557,605848
Stage1,701,5011,605850
Stage1,701,5011,605850
Stage2,701,8.57569,605850
Stage1,702,8565,605852
Stage1,702,8565,605852
Stage2,702,9.07936,605852
Stage1,703,5394,605855
Stage1,703,5394,605855
Stage2,703,8.63081,605855
Stage1,703,5394,605855
Stage2,703,8.63081,605855
Stage3,703,8.63081,605855 (VALID, latency=0.147933ms)
Stage1,704,6587,605859
Stage1,704,6587,605859
Stage2,704,8.88307,605859
Stage1,704,6587,605859
Stage2,704,8.88307,605859
Stage3,704,8.88307,605859 (VALID, latency=0.155187ms)
Stage1,705,6840,605862
Stage1,705,6840,605862
Stage2,705,8.89198,605862
Stage1,705,6840,605862
Stage2,705,8.89198,605862
Stage3,705,8.89198,605862 (VALID, latency=0.175179ms)
Stage1,706,1630,605868
Stage1,706,1630,605868
Stage2,706,7.43341,605868
Stage1,707,6159,605871
Stage1,707,6159,605871
Stage2,707,8.81009,605871
Stage1,707,6159,605871
Stage2,707,8.81009,605871
Stage3,707,8.81009,605871 (VALID, latency=0.155023ms)
Stage1,708,706,605878
Stage1,708,706,605878
Stage2,708,6.57949,605878
Stage1,709,9439,605881
Stage1,709,9439,605881
Stage2,709,9.24632,605881
Stage1,710,6425,605883
Stage1,710,6425,605883
Stage2,710,8.78924,605883
Stage1,711,9443,605886
Stage1,711,9443,605886
Stage2,711,9.23784,605886
Stage1,711,9443,605886
Stage2,711,9.23784,605886
Stage3,711,9.23784,605886 (VALID, latency=0.310612ms)
Stage1,712,266,605889
Stage1,712,266,605889
Stage2,712,5.56683,605889
Stage1,712,266,605889
Stage2,712,5.56683,605889
Stage3,712,5.56683,605889 (VALID, latency=0.239361ms)
Stage1,713,8672,605892
Stage1,713,8672,605892
Stage2,713,9.27979,605892
Stage1,714,5858,605894
Stage1,714,5858,605894
Stage2,714,8.62793,605895
Stage1,715,6365,605897
Stage1,715,6365,605897
Stage2,715,8.72324,605897
Stage1,716,9403,605899
Stage1,716,9403,605899
Stage2,716,9.28767,605899
Stage1,717,8010,605901
Stage1,717,8010,605901
Stage2,717,9.28224,605901
Stage1,717,8010,605901
Stage2,717,9.28224,605901
Stage3,717,9.28224,605901 (VALID, latency=0.087129ms)
Stage1,718,5755,605903
Stage1,718,5755,605903
Stage2,718,8.55094,605903
Stage1,719,6772,605907
Stage1,719,6772,605907
Stage2,719,9.1427,605908
Stage1,720,3882,605910
Stage1,720,3882,605910
Stage2,720,8.09656,605910
Stage1,720,3882,605910
Stage2,720,8.09656,605910
Stage3,720,8.09656,605910 (VALID, latency=0.251441ms)
Stage1,721,5734,605912
Stage1,721,5734,605912
Stage2,721,8.53477,605912
Stage1,722,6433,605914
Stage1,722,6433,605914
Stage2,722,8.55516,605914
Stage1,722,6433,605914
Stage2,722,8.55516,605914
Stage3,722,8.55516,605914 (VALID, latency=0.104255ms)
Stage1,723,1286,605916
Stage1,723,1286,605916
Stage2,723,7.11036,605916
Stage1,724,4583,605919
Stage1,724,4583,605919
Stage2,724,8.17824,605919
Stage1,725,8113,605921
Stage1,725,8113,605921
Stage2,725,9.28008,605921
Stage1,725,8113,605921
Stage2,725,9.28008,605921
Stage3,725,9.28008,605921 (VALID, latency=0.149843ms)
Stage1,726,5457,605940
Stage1,726,5457,605940
Stage2,726,9.0249,605940
Stage1,726,5457,605940
Stage2,726,9.0249,605940
Stage3,726,9.0249,605940 (VALID, latency=0.321365ms)
Stage1,727,8207,605944
Stage1,727,8207,605944
Stage2,727,8.95763,605944
Stage1,728,9415,605947
Stage1,728,9415,605947
Stage2,728,9.28979,605947
Stage1,729,6260,605949
Stage1,729,6260,605949
Stage2,729,8.92275,605949
Stage1,730,3862,605952
Stage1,730,3862,605952
Stage2,730,7.96974,605952
Stage1,731,8205,605955
Stage1,731,8205,605955
Stage2,731,8.93862,605955
Stage1,731,8205,605955
Stage2,731,8.93862,605955
Stage3,731,8.93862,605955 (VALID, latency=0.170296ms)
Stage1,732,9612,605959
Stage1,732,9612,605959
Stage2,732,8.81123,605959
Stage1,732,9612,605959
Stage2,732,8.81123,605959
Stage3,732,8.81123,605959 (VALID, latency=0.168234ms)
Stage1,733,6515,605963
Stage1,733,6515,605963
Stage2,733,8.49949,605963
Stage1,734,9054,605966
Stage1,734,9054,605966
Stage2,734,8.93171,605966
Stage1,734,9054,605966
Stage2,734,8.93171,605966
Stage3,734,8.93171,605966 (VALID, latency=0.154206ms)
Stage1,735,2067,605970
Stage1,735,2067,605970
Stage2,735,7.16787,605970
Stage1,735,2067,605970
Stage2,735,7.16787,605970
Stage3,735,7.16787,605970 (VALID, latency=0.33356ms)
Stage1,736,1958,605973
Stage1,736,1958,605973
Stage2,736,7.26245,605973
Stage1,737,2740,605976
Stage1,737,2740,605976
Stage2,737,7.538,605976
Stage1,738,694,605979
Stage1,738,694,605979
Stage2,738,6.22201,605979
Stage1,739,2146,605981
Stage1,739,2146,605981
Stage2,739,7.41954,605982
Stage1,740,1008,605985
Stage1,740,1008,605985
Stage2,740,7.33032,605985
Stage1,740,1008,605985
Stage2,740,7.33032,605985
Stage3,740,7.33032,605985 (VALID, latency=0.127883ms)
Stage1,741,3773,605988
Stage1,741,3773,605988
Stage2,741,8.28173,605988
Stage1,742,183,605991
Stage1,742,183,605991
Stage2,742,4.61561,605991
Stage1,742,183,605991
Stage2,742,4.61561,605991
Stage3,742,4.61561,605991 (VALID, latency=0.14861ms)
Stage1,743,390,605995
Stage1,743,390,605995
Stage2,743,6.45308,605995
Stage1,743,390,605995
Stage2,743,6.45308,605995
Stage3,743,6.45308,605995 (VALID, latency=0.281868ms)
Stage1,744,945,605998
Stage1,744,945,605998
Stage2,744,6.90711,605998
Stage1,744,945,605998
Stage2,744,6.90711,605998
Stage3,744,6.90711,605998 (VALID, latency=0.140333ms)
Stage1,745,6183,606002
Stage1,745,6183,606002
Stage2,745,Stage3,9.39357,745,606002
Stage1,745,6183,606002
Stage2,745,Stage3,9.39357,745,606002
9.39357,606002 (VALID, latency=0.236763ms)
Stage1,746,6831,606005
Stage1,746,6831,606005
Stage2,746,9.42339,606005
Stage1,746,6831,606005
Stage2,746,9.42339,606005
Stage3,746,9.42339,606005 (VALID, latency=0.150099ms)
Stage1,747,3366,606008
Stage1,747,3366,606008
Stage2,747,7.62155,606009
Stage1,747,3366,606008
Stage2,747,7.62155,606009
Stage3,747,7.62155,606009 (VALID, latency=0.138056ms)
Stage1,748,712,606012
Stage1,748,712,606012
Stage2,748,6.05971,606012
Stage1,749,6558,606015
Stage1,749,6558,606015
Stage2,749,8.58638,606015
Stage1,749,6558,606015
Stage2,749,8.58638,606015
Stage3,749,8.58638,606015 (VALID, latency=0.251703ms)
Stage1,750,3190,606019
Stage1,750,3190,606019
Stage2,750,7.77523,606019
Stage1,751,3854,606021
Stage1,751,3854,606021
Stage2,751,7.74735,606021
Stage1,752,8449,606024
Stage1,752,8449,606024
Stage2,752,8.87988,606024
Stage1,752,8449,606024
Stage2,752,8.87988,606024
Stage3,752,8.87988,606024 (VALID, latency=0.158856ms)
Stage1,753,6817,606027
Stage1,753,6817,606027
Stage2,753,9.55908,606028
Stage1,754,233,606030
Stage1,754,233,606030
Stage2,754,4.8948,606030
Stage1,755,3407,606033
Stage1,755,3407,606033
Stage2,755,7.81184,606033
Stage1,756,8145,606036
Stage1,756,8145,606036
Stage2,756,9.28908,606036
Stage1,756,8145,606036
Stage2,756,9.28908,606036
Stage3,756,9.28908,606036 (VALID, latency=0.366023ms)
Stage1,757,2607,606040
Stage1,757,2607,606040
Stage2,757,7.24261,606040
Stage1,757,2607,606040
Stage2,757,7.24261,606040
Stage3,757,7.24261,606040 (VALID, latency=0.167861ms)
Stage1,758,2819,606043
Stage1,758,2819,606043
Stage2,758,7.93014,606044
Stage1,759,4961,606046
Stage1,759,4961,606046
Stage2,759,9.10998,606046
Stage1,760,1182,606049
Stage1,760,1182,606049
Stage2,760,7.70991,606049
Stage1,760,1182,606049
Stage2,760,7.70991,606049
Stage3,760,7.70991,606049 (VALID, latency=0.16347ms)
Stage1,761,6929,606052
Stage1,761,6929,606052
Stage2,761,8.77603,606053
Stage1,762,6968,606055
Stage1,762,6968,606055
Stage2,762,8.4578,606055
Stage1,763,3484,606058
Stage1,763,3484,606058
Stage2,763,8.47053,606058
Stage1,764,6290,606061
Stage1,764,6290,606061
Stage2,764,8.7673,606061
Stage1,765,9367,606065
Stage1,765,9367,606065
Stage2,765,9.74572,606065
Stage1,766,8775,606068
Stage1,766,8775,606068
Stage2,766,9.37319,606069
Stage1,766,8775,606068
Stage2,766,9.37319,606069
Stage3,766,9.37319,606069 (VALID, latency=0.296752ms)
Stage1,767,392,606073
Stage1,767,392,606073
Stage2,767,6.6584,606073
Stage1,768,7351,606076
Stage1,768,7351,606076
Stage2,768,9.88442,606076
Stage1,769,4180,606080
Stage1,769,4180,606080
Stage2,769,9.18183,606080
Stage1,770,8035,606084
Stage1,770,8035,606084
Stage2,770,10.0098,606084
Stage1,771,9676,606088
Stage1,771,9676,606088
Stage2,771,8.71397,606088
Stage1,772,2821,606091
Stage1,772,2821,606091
Stage2,772,7.94078,606091
Stage1,772,2821,606091
Stage2,772,7.94078,606091
Stage3,772,7.94078,606092 (VALID, latency=0.206325ms)
Stage1,773,5480,606098
Stage1,773,5480,606098
Stage2,773,9.64047,606098
Stage1,774,1775,606102
Stage1,774,1775,606102
Stage2,774,8.39767,606102
Stage1,775,4235,606105
Stage1,775,4235,606105
Stage2,775,9.39675,606105
Stage1,775,4235,606105
Stage2,775,9.39675,606105
Stage3,775,9.39675,606105 (VALID, latency=0.381807ms)
Stage1,776,7507,606110
Stage1,776,7507,606110
Stage2,776,9.32987,606110
Stage1,777,5686,606113
Stage1,777,5686,606113
Stage2,777,8.42255,606113
Stage1,778,8069,606116
Stage1,778,8069,606116
Stage2,778,9.91612,606117
Stage1,779,5760,606120
Stage1,779,5760,606120
Stage2,779,Stage3,7797606120
Stage1,779,5760,606120
Stage2,779,Stage3,7797606120
7.87697,606120 (VALID, latency=0.114385ms)
Stage1,780,9906,606124
Stage1,780,9906,606124
Stage2,780,10.2922,606124
Stage1,781,7317,606128
Stage1,781,7317,606128
Stage2,781,9.77499,606128
Stage1,781,7317,606128
Stage2,781,9.77499,606128
Stage3,781,9.77499,606128 (VALID, latency=0.391384ms)
Stage1,782,4127,606132
Stage1,782,4127,606132
Stage2,782,8.8088,606132
Stage1,783,1277,606135
Stage1,783,1277,606135
Stage2,783,6.99307,606135
Stage1,784,3721,606138
Stage1,784,3721,606138
Stage2,784,8.7566,606139
Stage1,785,2501,606142
Stage1,785,2501,606142
Stage2,785,8.00199,606142
Stage1,786,7765,606146
Stage1,786,7765,606146
Stage2,786,8.27151,606146
Stage1,787,5806,606149
Stage1,787,5806,606149
Stage2,787,7.74849,606149
Stage1,788,3409,606153
Stage1,788,3409,606153
Stage2,788,7.74688,606153
Stage1,788,3409,606153
Stage2,788,7.74688,606153
Stage3,788,7.74688,606153 (VALID, latency=0.325614ms)
Stage1,789,8672,606157
Stage1,789,8672,606157
Stage2,789,10.1085,606158
Stage1,790,9308,606161
Stage1,790,9308,606161
Stage2,790,10.1537,606161
Stage1,791,5619,606164
Stage1,791,5619,606164
Stage2,791,9.06111,606165
Stage1,791,5619,606164
Stage2,791,9.06111,606165
Stage3,791,9.06111,606165 (VALID, latency=0.35797ms)
Stage1,792,8585,606169
Stage1,792,8585,606169
Stage2,792,10.0015,606169
Stage1,793,2386,606172
Stage1,793,2386,606172
Stage2,793,8.77632,606172
Stage1,794,4290,606175
Stage1,794,4290,606175
Stage2,794,9.30345,606175
Stage1,794,4290,606175
Stage2,794,9.30345,606175
Stage3,794,9.30345,606176 (VALID, latency=0.439718ms)
Stage1,795,6799,606180
Stage1,795,6799,606180
Stage2,795,9.79579,606180
Stage1,796,7509,606183
Stage1,796,7509,606183
Stage2,796,9.31004,606183
Stage1,796,7509,606183
Stage2,796,9.31004,606183
Stage3,796,9.31004,606183 (VALID, latency=0.270489ms)
Stage1,797,7400,606187
Stage1,797,7400,606187
Stage2,797,9.95698,606187
Stage1,798,7546,606190
Stage1,798,7546,606190
Stage2,798,8.9588,606190
Stage1,798,7546,606190
Stage2,798,8.9588,606190
Stage3,798,8.9588,606190 (VALID, latency=0.246426ms)
Stage1,799,2383,606194
Stage1,799,2383,606194
Stage2,799,8.75898,606194
Stage1,800,1032,606196
Stage1,800,1032,606196
Stage2,800,7.72649,606197
Stage1,800,1032,606196
Stage2,800,7.72649,606197
Stage3,800,7.72649,606197 (VALID, latency=0.303849ms)
Stage1,801,3778,606200
Stage1,801,3778,606200
Stage2,801,8.22568,606200
Stage1,802,9026,606203
Stage1,802,9026,606203
Stage2,802,8.4977,606203
Stage1,803,5344,606206
Stage1,803,5344,606206
Stage2,803,8.69124,606206
Stage1,804,5053,606210
Stage1,804,5053,606210
Stage2,804,8.35887,606210
Stage1,805,4966,606235
Stage1,805,4966,606235
Stage2,805,9.11045,606235
Stage1,806,8265,606252
Stage1,806,8265,606252
Stage2,806,8.35839,606253
Stage1,807,3897,606297
Stage1,807,3897,606297
Stage2,807,7.46691,606297
Stage1,807,3897,606297
Stage2,807,7.46691,606297
Stage3,807,7.46691,606297 (VALID, latency=0.329772ms)
Stage1,808,3201,606315
Stage1,808,3201,606315
Stage2,808,7.6288,606315
Stage1,808,3201,606315
Stage2,808,7.6288,606315
Stage3,808,7.6288,606315 (VALID, latency=0.313596ms)
Stage1,809,2977,606339
Stage1,809,2977,606339
Stage2,809,8.94605,606340
Stage1,810,8956,606360
Stage1,810,8956,606360
Stage2,810,8.31631,606361
Stage1,811,1000,606376
Stage1,811,1000,606376
Stage2,811,7.42154,606376
Stage1,812,3893,606379
Stage1,812,3893,606379
Stage2,812,7.52096,606379
Stage1,813,535,606382
Stage1,813,535,606382
Stage2,813,7.00013,606382
Stage1,814,109,606385
Stage1,814,109,606385
Stage2,814,3.97886,606386
Stage1,815,9586,606389
Stage1,815,9586,606389
Stage2,815,8.43949,606389
Stage1,816,9054,606393
Stage1,816,9054,606393
Stage2,816,8.76976,606393
Stage1,816,9054,606393
Stage2,816,8.76976,606393
Stage3,816,8.76976,606393 (VALID, latency=0.287999ms)
Stage1,817,8472,606397
Stage1,817,8472,606397
Stage2,817,9.05639,606397
Stage1,817,8472,606397
Stage2,817,9.05639,606397
Stage3,817,9.05639,606397 (VALID, latency=0.374664ms)
Stage1,818,913,606402
Stage1,818,913,606402
Stage2,818,6.62429,606402
Stage1,819,3550,606405
Stage1,819,3550,606405
Stage2,819,8.87168,606405
Stage1,820,3194,606408
Stage1,820,3194,606408
Stage2,820,7.74478,606408
Stage1,821,9569,606411
Stage1,821,9569,606411
Stage2,821,8.51594,606411
Stage1,821,9569,606411
Stage2,821,8.51594,606411
Stage3,821,8.51594,606411 (VALID, latency=0.277062ms)
Stage1,822,9501,606413
Stage1,822,9501,606413
Stage2,822,8.74562,606414
Stage1,822,9501,606413
Stage2,822,8.74562,606414
Stage3,822,8.74562,606414 (VALID, latency=0.321678ms)
Stage1,823,6768,606417
Stage1,823,6768,606417
Stage2,823,Stage3,823,9.62892,606417 (VALID, latency=0.160503ms)
Stage1,823,6768,606417
Stage2,823,Stage3,823,9.62892,606417 (VALID, latency=0.160503ms)
9.62892,606417
Stage1,824,9507,606420
Stage1,824,9507,606420
Stage2,824,8.73497,606421
Stage1,824,9507,606420
Stage2,824,8.73497,606421
Stage3,824,8.73497,606421 (VALID, latency=0.193541ms)
Stage1,825,4826,606424
Stage1,825,4826,606424
Stage2,825,9.19201,606424
Stage1,826,5735,606427
Stage1,826,5735,606427
Stage2,826,8.23926,606427
Stage1,827,4931,606429
Stage1,827,4931,606429
Stage2,827,9.12704,606429
Stage1,828,6319,606431
Stage1,828,6319,606431
Stage2,828,8.60322,606431
Stage1,829,833,606433
Stage1,829,833,606433
Stage2,829,6.19076,606433
Stage1,829,833,606433
Stage2,829,6.19076,606433
Stage3,829,6.19076,606433 (VALID, latency=0.270327ms)
Stage1,830,4485,606443
Stage1,830,4485,606443
Stage2,830,8.00035,606443
Stage1,830,4485,606443
Stage2,830,8.00035,606443
Stage3,830,8.00035,606443 (VALID, latency=0.210979ms)
Stage1,831,918,606447
Stage1,831,918,606447
Stage2,831,6.71239,606447
Stage1,831,918,606447
Stage2,831,6.71239,606447
Stage3,831,6.71239,606447 (VALID, latency=0.184392ms)
Stage1,832,2933,606453
Stage1,832,2933,606453
Stage2,832,8.56149,606453
Stage1,833,6025,606456
Stage1,833,6025,606456
Stage2,833,9.09257,606456
Stage1,834,3287,606459
Stage1,834,3287,606459
Stage2,834,7.59974,606459
Stage1,835,5538,606462
Stage1,835,5538,606462
Stage2,835,9.2006,606462
Stage1,835,5538,606462
Stage2,835,9.2006,606462
Stage3,835,9.2006,606462 (VALID, latency=0.228511ms)
Stage1,836,6726,606465
Stage1,836,6726,606465
Stage2,836,9.40773,606465
Stage1,836,6726,606465
Stage2,836,9.40773,606465
Stage3,836,9.40773,606465 (VALID, latency=0.250823ms)
Stage1,837,2128,606469
Stage1,837,2128,606469
Stage2,837,7.3797,606469
Stage1,837,2128,606469
Stage2,837,7.3797,606469
Stage3,837,7.3797,606469 (VALID, latency=0.270056ms)
Stage1,838,7524,606472
Stage1,838,7524,606472
Stage2,838,9.09367,606473
Stage1,838,7524,606472
Stage2,838,9.09367,606473
Stage3,838,9.09367,606473 (VALID, latency=0.351271ms)
Stage1,839,9462,606476
Stage1,839,9462,606476
Stage2,839,9.08098,606476
Stage1,839,9462,606476
Stage2,839,9.08098,606476
Stage3,839,9.08098,606476 (VALID, latency=0.352798ms)
Stage1,840,7916,606479
Stage1,840,7916,606479
Stage2,840,9.33623,606479
Stage1,841,7813,606482
Stage1,841,7813,606482
Stage2,841,8.87839,606482
Stage1,842,7897,606485
Stage1,842,7897,606485
Stage2,842,9.24315,606485
Stage1,843,1135,606488
Stage1,843,1135,606488
Stage2,843,7.45689,606488
Stage1,844,913,606491
Stage1,844,913,606491
Stage2,844,6.74241,606491
Stage1,845,9310,606494
Stage1,845,9310,606494
Stage2,845,9.57516,606494
Stage1,846,4945,606497
Stage1,846,4945,606497
Stage2,846,8.83573,606497
Stage1,847,9743,606500
Stage1,847,9743,606500
Stage2,847,9.2991,606500
Stage1,848,576,606503
Stage1,848,576,606503
Stage2,848,6.54691,606503
Stage1,848,576,606503
Stage2,848,6.54691,606503
Stage3,848,6.54691,606503 (VALID, latency=0.328601ms)
Stage1,849,9960,606507
Stage1,849,9960,606507
Stage2,849,9.54481,606507
Stage1,849,9960,606507
Stage2,849,9.54481,606507
Stage3,849,9.54481,606507 (VALID, latency=0.333403ms)
Stage1,850,5496,606510
Stage1,850,5496,606510
Stage2,850,8.96449,606510
Stage1,850,5496,606510
Stage2,850,8.96449,606510
Stage3,850,8.96449,606510 (VALID, latency=0.337411ms)
Stage1,851,559,606514
Stage1,851,559,606514
Stage2,851,6.52366,606514
Stage1,852,4416,606517
Stage1,852,4416,606517
Stage2,852,8.42149,606517
Stage1,852,4416,606517
Stage2,852,8.42149,606517
Stage3,852,8.42149,606517 (VALID, latency=0.343607ms)
Stage1,853,7371,606521
Stage1,853,7371,606521
Stage2,853,9.20967,606521
Stage1,853,7371,606521
Stage2,853,9.20967,606521
Stage3,853,9.20967,606521 (VALID, latency=0.326889ms)
Stage1,854,8878,606524
Stage1,854,8878,606524
Stage2,854,9.04452,606524
Stage1,855,5460,606527
Stage1,855,5460,606527
Stage2,855,8.84783,606527
Stage1,855,5460,606527
Stage2,855,8.84783,606527
Stage3,855,8.84783,606527 (VALID, latency=0.33699ms)
Stage1,856,3510,606531
Stage1,856,3510,606531
Stage2,856,8.30855,606531
Stage1,856,3510,606531
Stage2,856,8.30855,606531
Stage3,856,8.30855,606531 (VALID, latency=0.33067ms)
Stage1,857,7059,606535
Stage1,857,7059,606535
Stage2,857,8.81144,606535
Stage1,857,7059,606535
Stage2,857,8.81144,606535
Stage3,857,8.81144,606535 (VALID, latency=0.319484ms)
Stage1,858,1171,606538
Stage1,858,1171,606538
Stage2,858,7.19669,606539
Stage1,859,9687,606542
Stage1,859,9687,606542
Stage2,859,9.23062,606542
Stage1,859,9687,606542
Stage2,859,9.23062,606542
Stage3,859,9.23062,606542 (VALID, latency=0.226486ms)
Stage1,860,1430,606546
Stage1,860,1430,606546
Stage2,860,7.23229,606546
Stage1,861,6881,606549
Stage1,861,6881,606549
Stage2,861,8.9402,606549
Stage1,861,6881,606549
Stage2,861,8.9402,606549
Stage3,861,8.9402,606549 (VALID, latency=0.305618ms)
Stage1,862,7616,606553
Stage1,862,7616,606553
Stage2,862,9.00146,606553
Stage1,862,7616,606553
Stage2,862,9.00146,606553
Stage3,862,9.00146,606553 (VALID, latency=0.203884ms)
Stage1,863,8370,606561
Stage1,863,8370,606561
Stage2,863,9.10979,606561
Stage1,863,8370,606561
Stage2,863,9.10979,606561
Stage3,863,9.10979,606561 (VALID, latency=0.233769ms)
Stage1,864,6183,606565
Stage1,864,6183,606565
Stage2,864,8.8104,606565
Stage1,864,6183,606565
Stage2,864,8.8104,606565
Stage3,864,8.8104,606565 (VALID, latency=0.253105ms)
Stage1,865,8669,606570
Stage1,865,8669,606570
Stage2,865,9.14305,606570
Stage1,866,1012,606578
Stage1,866,1012,606578
Stage2,866,6.93296,606579
Stage1,867,8385,606582
Stage1,867,8385,606582
Stage2,867,9.17915,606582
Stage1,867,8385,606582
Stage2,867,9.17915,606582
